50.0,2.0,512.0,1e-07,50.0,2.0,0.8281461434370772,0.830477908025248,0.8264201983769162,0.8385205232295896,3.778336863964796
50.0,2.0,512.0,1.77827941003892e-07,50.0,2.0,0.8452864230942715,0.8394950405770965,0.8349864743011722,0.8470906630581867,3.7929649100406095
50.0,2.0,512.0,3.16227766016838e-07,50.0,2.0,0.8394226432115471,0.8620378719567178,0.8566275924256087,0.8380694632386108,3.8000974410097115
50.0,2.0,512.0,5.62341325190349e-07,50.0,2.0,0.8371673432566531,0.8557258791704238,0.8507664562669072,0.8177717636445647,3.7343648779788055
50.0,2.0,512.0,1e-06,50.0,2.0,0.8488949030221019,0.8498647430117223,0.8435527502254283,0.8344609833107803,3.764208063017577
50.0,2.0,512.0,1.7782794100389197e-06,50.0,2.0,0.8588182228236355,0.8566275924256087,0.8340847610459874,0.8434821831303564,3.770362584036775
50.0,2.0,512.0,3.16227766016838e-06,50.0,2.0,0.8475417230491655,0.8440036068530208,0.8363390441839496,0.8457374830852503,3.7654780579614453
50.0,2.0,512.0,5.6234132519034895e-06,50.0,2.0,0.8488949030221019,0.8575293056807936,0.8426510369702435,0.8497970230040596,3.769725903053768
50.0,2.0,512.0,1e-05,50.0,2.0,0.8655841226883175,0.8579801623083859,0.851668169522092,0.8565629228687416,3.7517327139503323
50.0,2.0,512.0,1.77827941003892e-05,50.0,2.0,0.8552097428958051,0.8764652840396754,0.8431018935978359,0.8547586829048264,3.7661772259743884
50.0,2.0,512.0,3.16227766016838e-05,50.0,2.0,0.8349120433017592,0.8507664562669072,0.8349864743011722,0.8385205232295896,3.814885543019045
50.0,2.0,512.0,5.62341325190349e-05,50.0,2.0,0.731168245376635,0.8543733092876465,0.7403065825067628,0.8276950834460983,3.8027362640132196
50.0,2.0,512.0,0.0001,50.0,2.0,0.6580965268380695,0.6073038773669973,0.6474301172227231,0.5940460081190798,3.820096725015901
